State,year,month,PRCP,EVAP,TMIN,TMAX,mean_elevation,Land Area (sq mi),Water Area (sq mi),Total Area (sq mi),Percentage of Federal Land,Urbanization Rate (%),t2m,d2m,u10,v10,lai_hv,lai_lv,total_fire_size
IN,1999,10,14.67,28.36,-22.0,278.0,242,35826,593,36420,0.017,71.2,286.00894,278.9204,0.6325005,0.50489193,1.7449565,1.5550483,105.2
IN,1999,11,4.92,32.38,-17.0,272.0,242,35826,593,36420,0.017,71.2,282.60403,275.92383,1.0931013,0.582867,1.5851349,1.4478273,225.6
IN,1999,12,20.05666666666667,21.953333333333333,-57.666666666666664,181.33333333333334,242,35826,593,36420,0.017,71.2,274.42343,269.358,1.0018015,0.88273686,1.5245222,1.3956776,0.1
IN,2000,1,7.483333333333334,32.086666666666666,-99.66666666666667,216.33333333333334,242,35826,593,36420,0.017,71.2,270.56375,265.96695,1.0800182,0.5851615,1.5014663,1.3622751,35.0
IN,2000,2,14.333333333333334,18.596666666666668,-0.3333333333333333,188.66666666666666,242,35826,593,36420,0.017,71.2,275.7332,271.495,1.0450343,1.0081173,1.5096378,1.3711743,43.7
IN,2000,3,29.22,25.136666666666667,-1.6666666666666667,238.66666666666666,242,35826,593,36420,0.017,71.2,280.92062,274.58908,0.6153807,0.21154483,1.5982382,1.4528893,341.3
IN,2000,4,24.49,39.37,-67.0,256.0,242,35826,593,36420,0.017,71.2,283.9111,277.52728,0.44202006,-0.1498256,1.8103275,1.5706489,24.0
IN,2000,5,39.29,47.5,28.0,317.0,242,35826,593,36420,0.017,71.2,291.60272,285.82742,1.1795164,1.5027481,2.0694551,1.7172614,169.0
IN,2000,6,44.32,62.58,50.0,339.0,242,35826,593,36420,0.017,71.2,294.63055,288.74213,1.0871196,0.96957576,2.2318664,1.9980139,30.7
IN,2000,7,25.12,54.53,44.0,372.0,242,35826,593,36420,0.017,71.2,295.3784,290.60687,0.24081542,-0.08890352,2.3841906,2.4285169,1.7
IN,2000,9,33.61,40.36,11.0,344.0,242,35826,593,36420,0.017,71.2,291.35297,286.36212,0.019657569,0.50827926,2.0549467,1.8677101,30.0
IN,2000,10,14.48,29.53,-33.0,300.0,242,35826,593,36420,0.017,71.2,287.29733,281.5514,0.4274596,0.394335,1.7449565,1.5550483,13.7
IN,2000,11,36.41,27.88,-17.0,267.0,242,35826,593,36420,0.017,71.2,277.95782,272.65555,1.2037476,0.72521305,1.5851349,1.4478273,18.8
IN,2001,2,9.700000000000001,34.59,-72.33333333333333,224.0,242,35826,593,36420,0.017,71.2,274.07144,268.20667,1.0125309,0.45467845,1.5089588,1.3704028,216.3
IN,2001,3,9.959999999999999,46.403333333333336,-63.0,231.66666666666666,242,35826,593,36420,0.017,71.2,275.95886,269.68457,0.8138748,-0.8421456,1.597922,1.4525304,232.7
IN,2001,4,26.82,46.9,-44.0,300.0,242,35826,593,36420,0.017,71.2,286.8168,279.73178,0.9215986,1.2771164,1.8103275,1.5706489,496.7
IN,2001,5,33.66,54.62,0.0,344.0,242,35826,593,36420,0.017,71.2,291.03012,283.80313,0.59260744,1.0969391,2.0694551,1.7172614,31.8
IN,2001,6,31.46,53.23,56.0,344.0,242,35826,593,36420,0.017,71.2,294.09067,288.51846,0.3718002,0.5710607,2.2318664,1.9980139,0.4
IN,2001,7,35.06,61.09,56.0,350.0,242,35826,593,36420,0.017,71.2,296.87567,291.2559,0.0844289,0.08710163,2.3841906,2.4285169,7.6
IN,2001,8,26.89,47.51,83.0,344.0,242,35826,593,36420,0.017,71.2,296.88928,291.5235,0.49774742,0.32361975,2.3315,2.3614662,0.6000000000000001
IN,2001,9,23.83,39.25,22.0,328.0,242,35826,593,36420,0.017,71.2,291.26218,285.46667,0.045789357,0.02276915,2.0549467,1.8677101,13.3
IN,2001,10,49.37,29.72,-61.0,289.0,242,35826,593,36420,0.017,71.2,285.73627,279.58304,1.5548962,1.5830846,1.7449565,1.5550483,135.3
IN,2001,11,11.1,19.3,-22.0,217.0,242,35826,593,36420,0.017,71.2,282.91275,277.91464,0.78334653,1.4436179,1.5851349,1.4478273,29.7
IN,2001,12,14.579999999999998,22.603333333333335,-24.333333333333332,212.66666666666666,242,35826,593,36420,0.017,71.2,276.2423,271.4994,1.397947,0.9346676,1.5245222,1.3956776,3.2
IN,2002,1,13.273333333333332,22.75,-54.0,188.66666666666666,242,35826,593,36420,0.017,71.2,274.73282,269.75525,1.7540035,1.0900726,1.5014663,1.3622751,2.8
IN,2002,2,3.543333333333333,68.01333333333334,-81.66666666666667,249.66666666666666,242,35826,593,36420,0.017,71.2,274.89627,268.5896,2.0221303,0.8653666,1.5089588,1.3704028,53.7
IN,2002,3,20.173333333333336,23.086666666666662,-48.0,242.33333333333334,242,35826,593,36420,0.017,71.2,276.84338,271.04727,0.84321505,0.6551354,1.597922,1.4525304,30.4
IN,2002,4,51.88,41.15,-28.0,306.0,242,35826,593,36420,0.017,71.2,285.15045,279.51703,0.8304353,0.8064282,1.8103275,1.5706489,509.4
IN,2002,5,39.04,43.51,-28.0,294.0,242,35826,593,36420,0.017,71.2,288.02966,282.3452,0.5112092,0.49509823,2.0694551,1.7172614,0.2
IN,2002,6,21.22,60.08,72.0,356.0,242,35826,593,36420,0.017,71.2,295.97202,290.01703,0.650457,0.6879605,2.2318664,1.9980139,6.3
IN,2002,7,17.54,67.39,89.0,383.0,242,35826,593,36420,0.017,71.2,299.00748,291.15604,0.21952914,0.15088885,2.3841906,2.4285169,48.0
IN,2002,8,20.17,53.9,94.0,383.0,242,35826,593,36420,0.017,71.2,297.59186,290.77042,-0.19817124,0.3508982,2.3315,2.3614662,37.3
IN,2002,9,19.7,42.85,33.0,361.0,242,35826,593,36420,0.017,71.2,294.76038,287.18207,-0.15960582,0.2424434,2.0549467,1.8677101,18.1
IN,2002,10,14.35,27.17,-39.0,311.0,242,35826,593,36420,0.017,71.2,284.96567,279.6676,-0.024299594,-0.18506621,1.7449565,1.5550483,37.2
IN,2002,11,18.38,18.04,-39.0,194.0,242,35826,593,36420,0.017,71.2,277.87692,273.1707,1.8290193,0.5234837,1.5851349,1.4478273,2.0
IN,2002,12,43.78333333333333,21.706666666666667,-25.666666666666668,205.33333333333334,242,35826,593,36420,0.017,71.2,273.03336,268.6168,0.96643776,0.68453634,1.5245222,1.3956776,20.8
IN,2003,1,3.09,18.526666666666667,-102.0,190.66666666666666,242,35826,593,36420,0.017,71.2,268.41602,262.18524,1.6665274,-0.42160052,1.5014663,1.3622751,0.3
IN,2003,2,7.29,15.86,-86.66666666666667,174.0,242,35826,593,36420,0.017,71.2,269.57767,264.85287,0.5819725,-0.38365299,1.5089588,1.3704028,0.2
IN,2003,3,42.836666666666666,13.423333333333334,-35.0,226.0,242,35826,593,36420,0.017,71.2,278.66885,273.10083,0.3816254,0.5801458,1.597922,1.4525304,277.4
IN,2003,4,25.24,46.03,-50.0,300.0,242,35826,593,36420,0.017,71.2,285.3042,278.75064,0.055784617,0.44346645,1.8103275,1.5706489,1106.0
IN,2003,5,49.49,45.3,6.0,333.0,242,35826,593,36420,0.017,71.2,289.11526,284.32187,0.40427625,-0.22993265,2.0694551,1.7172614,1.0
IN,2003,6,25.04,55.64,17.0,339.0,242,35826,593,36420,0.017,71.2,292.7026,287.2609,0.20211162,0.21498226,2.2318664,1.9980139,8.2
IN,2003,7,54.82,61.99,83.0,367.0,242,35826,593,36420,0.017,71.2,296.19174,291.15323,0.80400825,0.47711474,2.3841906,2.4285169,4.6
IN,2003,8,19.5,52.76,111.0,344.0,242,35826,593,36420,0.017,71.2,296.53378,291.72482,-0.019768978,-0.08375237,2.3315,2.3614662,0.5
IN,2003,9,39.59,38.65,-11.0,300.0,242,35826,593,36420,0.017,71.2,291.0347,285.69437,0.24103436,0.33855927,2.0549467,1.8677101,0.2
IN,2003,10,17.85,27.45,-39.0,289.0,242,35826,593,36420,0.017,71.2,285.43143,279.67245,0.82192713,0.50486946,1.7449565,1.5550483,18.4
IN,2003,11,12.38,23.38,-17.0,267.0,242,35826,593,36420,0.017,71.2,281.58298,276.6986,1.3074198,1.1803806,1.5851349,1.4478273,5.0
IN,2003,12,20.05666666666667,21.953333333333333,-57.666666666666664,181.33333333333334,242,35826,593,36420,0.017,71.2,274.27768,269.53772,1.0558515,0.7655363,1.5245222,1.3956776,2.2
IN,2004,1,3.28,41.43666666666667,-22.0,177.66666666666666,242,35826,593,36420,0.017,71.2,269.33234,263.6082,1.1690955,-0.16012584,1.5014663,1.3622751,0.5
IN,2004,2,9.436666666666667,22.113333333333333,-87.0,209.0,242,35826,593,36420,0.017,71.2,272.24942,267.537,0.34622446,0.4282886,1.5096378,1.3711743,202.46
IN,2004,3,12.19,26.153333333333336,-70.33333333333333,268.3333333333333,242,35826,593,36420,0.017,71.2,279.9719,274.03232,1.0223562,0.7113839,1.5982382,1.4528893,90.55
IN,2004,4,11.01,50.36,-50.0,311.0,242,35826,593,36420,0.017,71.2,285.05252,277.7357,0.8558678,-0.025988884,1.8103275,1.5706489,52.9
IN,2004,5,45.5,51.37,-33.0,333.0,242,35826,593,36420,0.017,71.2,292.1269,287.00754,0.9241514,1.4479321,2.0694551,1.7172614,1.6
IN,2004,6,27.97,60.41,56.0,339.0,242,35826,593,36420,0.017,71.2,294.27942,288.43698,0.82815236,0.5222736,2.2318664,1.9980139,5.7
IN,2004,7,30.1,58.1,83.0,333.0,242,35826,593,36420,0.017,71.2,295.78903,290.6343,0.5179767,-0.026562227,2.3841906,2.4285169,2.5
IN,2004,8,41.9,45.05,56.0,317.0,242,35826,593,36420,0.017,71.2,294.19345,288.73813,0.5946841,0.31697828,2.3315,2.3614662,2.7
IN,2004,9,4.98,45.28,-6.0,322.0,242,35826,593,36420,0.017,71.2,293.4964,286.62323,-0.8200914,-0.0560143,2.0549467,1.8677101,12.3
IN,2004,10,19.75,26.29,-44.0,278.0,242,35826,593,36420,0.017,71.2,286.90283,280.62878,0.124478705,0.57058144,1.7449565,1.5550483,383.3
IN,2004,11,50.0,17.83,-6.0,178.0,242,35826,593,36420,0.017,71.2,281.2146,276.75497,0.10673916,0.32007727,1.5851349,1.4478273,31.1
IN,2004,12,14.553333333333333,24.25,-33.0,213.0,242,35826,593,36420,0.017,71.2,273.05627,268.6344,1.5984508,0.7918982,1.5245222,1.3956776,0.1
IN,2005,2,38.41,17.733333333333334,-20.666666666666668,192.66666666666666,242,35826,593,36420,0.017,71.2,274.73495,270.43594,0.5221605,0.18179673,1.5089588,1.3704028,0.7
IN,2005,3,24.646666666666665,33.60666666666667,-85.0,242.66666666666666,242,35826,593,36420,0.017,71.2,276.3243,270.1045,0.7206184,-0.37509632,1.597922,1.4525304,142.4
IN,2005,4,24.85,47.37,-150.0,294.0,242,35826,593,36420,0.017,71.2,285.51532,278.03976,-0.013549239,-0.26588842,1.8103275,1.5706489,96.6
IN,2005,5,14.39,52.32,-33.0,317.0,242,35826,593,36420,0.017,71.2,288.80914,280.9017,0.41725454,0.09957026,2.0694551,1.7172614,158.5
IN,2005,6,23.66,66.15,56.0,356.0,242,35826,593,36420,0.017,71.2,296.71194,289.48456,0.22849496,0.82344675,2.2318664,1.9980139,1.2000000000000002
IN,2005,7,35.23,63.39,89.0,361.0,242,35826,593,36420,0.017,71.2,297.77838,291.00537,-0.008132109,-0.014390398,2.3841906,2.4285169,3.3000000000000003
IN,2005,8,24.87,51.1,94.0,344.0,242,35826,593,36420,0.017,71.2,297.78204,291.36365,-0.08808471,0.07749973,2.3315,2.3614662,12.2
IN,2005,9,29.27,45.69,22.0,339.0,242,35826,593,36420,0.017,71.2,294.4542,288.11594,-0.13528927,0.5257962,2.0549467,1.8677101,1.9
IN,2005,10,14.97,28.92,-44.0,311.0,242,35826,593,36420,0.017,71.2,286.74884,280.98178,0.11279472,-0.47711304,1.7449565,1.5550483,23.8
IN,2005,11,15.4,32.67666666666667,-11.0,255.33333333333334,242,35826,593,36420,0.017,71.2,280.70242,273.6152,1.9087225,1.7289138,1.5851349,1.4478273,133.9
IN,2005,12,24.626666666666665,22.263333333333335,-94.66666666666667,159.0,242,35826,593,36420,0.017,71.2,270.31393,266.9006,1.3498492,0.6234883,1.5245222,1.3956776,1.0
IN,2006,1,42.16,21.973333333333333,-26.0,248.33333333333334,242,35826,593,36420,0.017,71.2,277.22568,272.90918,1.3625125,1.0240501,1.5014663,1.3622751,1.3
IN,2006,2,5.7,22.643333333333334,-78.0,198.0,242,35826,593,36420,0.017,71.2,273.2052,266.2052,1.7562264,0.1461875,1.5089588,1.3704028,366.95
IN,2006,3,51.44,23.353333333333335,-37.0,240.66666666666666,242,35826,593,36420,0.017,71.2,278.2929,272.6908,0.32578462,-0.015922062,1.597922,1.4525304,131.8
IN,2006,4,28.38,51.52,-44.0,289.0,242,35826,593,36420,0.017,71.2,286.47302,279.9156,0.0017442293,0.3564892,1.8103275,1.5706489,470.1
IN,2006,5,38.68,47.75,17.0,333.0,242,35826,593,36420,0.017,71.2,288.9603,283.62048,0.91478074,0.3219032,2.0694551,1.7172614,1.8
IN,2006,6,31.64,59.86,94.0,356.0,242,35826,593,36420,0.017,71.2,294.12433,288.22214,0.05637792,-0.3067447,2.2318664,1.9980139,2.5
IN,2006,7,31.1,59.13,100.0,350.0,242,35826,593,36420,0.017,71.2,297.73257,291.89966,0.7764782,0.9047347,2.3841906,2.4285169,0.6000000000000001
IN,2006,8,26.19,48.13,94.0,339.0,242,35826,593,36420,0.017,71.2,296.8806,291.47305,-0.1680374,0.025421498,2.3315,2.3614662,1.3
IN,2006,9,30.42,32.66,11.0,311.0,242,35826,593,36420,0.017,71.2,290.74023,285.87018,0.2356268,0.55183506,2.0549467,1.8677101,0.6
IN,2006,10,32.98,26.36,-67.0,300.0,242,35826,593,36420,0.017,71.2,284.27798,278.33844,1.1950891,0.6968282,1.7449565,1.5550483,1.1
IN,2006,11,0.0,14.0,-61.0,106.0,242,35826,593,36420,0.017,71.2,280.0307,275.96906,0.16976395,0.6007313,1.5851349,1.4478273,5.6
IN,2006,12,37.72,21.78,-38.666666666666664,227.66666666666666,242,35826,593,36420,0.017,71.2,276.50745,271.6747,1.1858892,1.293318,1.5245222,1.3956776,3.7
IN,2007,2,2.376666666666667,17.486666666666668,-131.66666666666666,198.0,242,35826,593,36420,0.017,71.2,266.63205,261.15067,1.2156737,0.053025384,1.5089588,1.3704028,0.1
IN,2007,3,33.949999999999996,29.91,-66.66666666666667,292.6666666666667,242,35826,593,36420,0.017,71.2,281.6613,275.24368,0.4177342,0.74466723,1.597922,1.4525304,1649.11
IN,2007,4,45.31,43.35,-56.0,278.0,242,35826,593,36420,0.017,71.2,283.0576,276.14105,1.1515361,-0.10392026,1.8103275,1.5706489,352.7
IN,2007,5,14.59,66.72,11.0,322.0,242,35826,593,36420,0.017,71.2,292.53082,284.04233,-0.31010085,0.6556057,2.0694551,1.7172614,5.8
IN,2007,6,26.19,65.88,50.0,339.0,242,35826,593,36420,0.017,71.2,296.3151,287.41913,0.08944202,0.39719963,2.2318664,1.9980139,6.5
IN,2007,7,18.72,66.16,78.0,344.0,242,35826,593,36420,0.017,71.2,296.31125,288.4678,0.34968644,-0.14730838,2.3841906,2.4285169,10.3
IN,2007,8,52.98,57.67,89.0,356.0,242,35826,593,36420,0.017,71.2,299.3383,291.028,0.25829968,0.22109158,2.3315,2.3614662,9.2
IN,2007,9,15.67,49.36,11.0,344.0,242,35826,593,36420,0.017,71.2,295.0372,285.78604,0.059555396,0.6904745,2.0549467,1.8677101,44.1
IN,2007,10,26.35,33.76,-11.0,328.0,242,35826,593,36420,0.017,71.2,289.9521,282.6189,0.547923,1.112619,1.7449565,1.5550483,8.6
IN,2007,11,10.56,24.166666666666668,-64.66666666666667,274.0,242,35826,593,36420,0.017,71.2,279.38388,273.3325,1.4797382,0.39202157,1.5851349,1.4478273,21.1
IN,2007,12,39.14333333333334,5.756666666666667,-31.333333333333332,139.0,242,35826,593,36420,0.017,71.2,273.74826,270.52676,0.5278462,0.673639,1.5245222,1.3956776,1.5
IN,2008,1,3.733333333333333,15.583333333333334,-161.0,211.0,242,35826,593,36420,0.017,71.2,271.6796,265.23755,1.9616586,1.6731313,1.5014663,1.3622751,1.1
IN,2008,2,10.993333333333334,21.790000000000003,-76.0,190.66666666666666,242,35826,593,36420,0.017,71.2,271.50992,266.77728,1.0453626,0.33348092,1.5096378,1.3711743,1.9
IN,2008,3,42.776666666666664,43.63666666666666,-52.0,209.0,242,35826,593,36420,0.017,71.2,276.86627,271.86893,0.09000652,-0.14712556,1.5982382,1.4528893,5.2
IN,2008,4,21.19,40.51,-50.0,278.0,242,35826,593,36420,0.017,71.2,284.6551,278.42496,0.28313223,0.9341802,1.8103275,1.5706489,88.0
IN,2008,5,33.08,46.37,-6.0,294.0,242,35826,593,36420,0.017,71.2,288.39563,282.3259,0.52222764,0.35264966,2.0694551,1.7172614,1.3
IN,2008,6,45.55,70.15,94.0,339.0,242,35826,593,36420,0.017,71.2,295.68054,289.3564,1.4919271,1.1561103,2.2318664,1.9980139,2.9
IN,2008,7,30.33,62.01,67.0,328.0,242,35826,593,36420,0.017,71.2,296.6613,290.71,0.88620126,0.47233745,2.3841906,2.4285169,0.1
IN,2008,8,17.24,56.78,83.0,350.0,242,35826,593,36420,0.017,71.2,296.32224,288.53357,-0.16685195,-0.75628185,2.3315,2.3614662,1.4
IN,2008,9,19.09,43.35,56.0,356.0,242,35826,593,36420,0.017,71.2,293.81024,286.8261,-0.34095004,-0.24145818,2.0549467,1.8677101,1.8
IN,2008,10,14.78,27.63,-44.0,300.0,242,35826,593,36420,0.017,71.2,286.2568,278.17944,0.15739945,0.25938535,1.7449565,1.5550483,5.2
IN,2008,11,32.50666666666667,34.553333333333335,-28.0,259.3333333333333,242,35826,593,36420,0.017,71.2,278.40875,272.29376,1.4172918,0.7498742,1.5851349,1.4478273,34.5
IN,2009,3,25.47,24.67,-48.333333333333336,285.0,242,35826,593,36420,0.017,71.2,279.90912,272.67984,-0.1815878,0.572251,1.597922,1.4525304,96.75
IN,2009,4,39.5,43.28,-89.0,306.0,242,35826,593,36420,0.017,71.2,284.22388,278.0457,0.4095901,0.29568455,1.8103275,1.5706489,9.0
IN,2009,5,34.6,51.6,6.0,306.0,242,35826,593,36420,0.017,71.2,290.11502,283.9834,0.16656452,0.39083913,2.0694551,1.7172614,0.2
IN,2009,6,33.7,58.76,44.0,344.0,242,35826,593,36420,0.017,71.2,295.0468,289.90512,0.2956958,0.016688535,2.2318664,1.9980139,0.8
IN,2009,7,17.66,48.84,61.0,317.0,242,35826,593,36420,0.017,71.2,294.26227,288.52197,0.799903,-0.07896439,2.3841906,2.4285169,0.6
IN,2009,8,25.87,51.28,39.0,333.0,242,35826,593,36420,0.017,71.2,295.6209,289.59027,0.69551593,0.6053771,2.3315,2.3614662,0.4
IN,2009,11,17.67,14.7,-22.0,222.0,242,35826,593,36420,0.017,71.2,281.41827,277.13434,0.09508858,0.738962,1.5851349,1.4478273,1.35
IN,2010,3,49.43666666666667,17.970000000000002,-63.0,266.6666666666667,242,35826,593,36420,0.017,71.2,279.63177,274.74765,-0.4462122,-0.5503929,1.597922,1.4525304,84.8
IN,2010,4,33.669999999999995,46.416666666666664,-33.333333333333336,312.6666666666667,242,35826,593,36420,0.017,71.2,287.61075,280.18088,0.43616205,1.163198,1.8103275,1.5706489,28.4
IN,2010,5,30.963333333333335,49.6,29.666666666666668,337.0,242,35826,593,36420,0.017,71.2,291.3089,286.00787,0.044504132,0.48424253,2.0694551,1.7172614,1.3
IN,2010,7,27.913333333333338,60.14666666666667,92.66666666666667,363.0,242,35826,593,36420,0.017,71.2,298.31448,292.52576,0.4548523,0.8024772,2.3841906,2.4285169,0.6
IN,2010,8,28.176666666666666,66.74333333333334,85.33333333333333,379.3333333333333,242,35826,593,36420,0.017,71.2,298.52136,291.133,-0.008491171,0.14507905,2.3315,2.3614662,0.1
IN,2010,9,18.929999999999996,56.093333333333334,20.333333333333332,354.0,242,35826,593,36420,0.017,71.2,293.91302,284.94467,0.86996853,0.33855426,2.0549467,1.8677101,13.85
IN,2010,10,11.06,55.44,-33.333333333333336,381.3333333333333,242,35826,593,36420,0.017,71.2,287.87256,277.12866,1.3619332,0.054616675,1.7449565,1.5550483,39.75
IN,2010,11,21.063333333333333,24.38,-64.66666666666667,290.6666666666667,242,35826,593,36420,0.017,71.2,280.19495,273.35162,0.48824602,0.9828666,1.5851349,1.4478273,1401.3
KS,1992,2,33.193333333333335,25.59,-46.0,272.3333333333333,610,81759,520,82278,0.005,72.3,278.7949,273.21652,0.2907151,-0.35937005,1.3325316,1.1288276,0.1
KS,1992,3,47.21,29.71,-22.0,256.0,610,81759,520,82278,0.005,72.3,282.15103,275.04092,-0.018380081,0.25337633,1.3692755,1.2675345,3.0
KS,1992,4,5.67,52.64,-83.0,322.0,610,81759,520,82278,0.005,72.3,286.62512,278.8776,-0.04765059,0.3311898,1.4351822,1.4958285,74.0
KS,1992,5,16.27,75.25,-44.0,367.0,610,81759,520,82278,0.005,72.3,290.9054,282.2647,-0.9253316,1.2424043,1.4914666,1.655776,8.7
KS,1992,6,36.36,60.0,72.0,372.0,610,81759,520,82278,0.005,72.3,293.73657,288.42435,-0.97862196,0.49827877,1.5086993,1.6820201,142.5
KS,1992,7,41.73,75.84,56.0,389.0,610,81759,520,82278,0.005,72.3,297.53473,291.1761,-0.088821635,1.2387013,1.5078411,1.7092389,3.0
KS,1992,9,15.88,67.35,17.0,367.0,610,81759,520,82278,0.005,72.3,294.02432,285.10272,-0.35822105,2.1379397,1.4371551,1.4712933,0.1
KS,1992,10,11.99,40.52,-89.0,328.0,610,81759,520,82278,0.005,72.3,287.72766,279.44864,-0.1724458,0.9122036,1.3848288,1.2898706,20.2
KS,1993,3,38.00666666666667,16.086666666666666,-27.666666666666668,222.0,610,81759,520,82278,0.005,72.3,277.9767,273.28305,0.02238505,-0.65727293,1.3691248,1.2669673,0.2
KS,1993,4,14.18,45.32,-67.0,283.0,610,81759,520,82278,0.005,72.3,283.4335,277.02972,-0.012666419,-0.38576633,1.4351822,1.4958285,189.0
KS,1993,7,66.26,79.64,89.0,394.0,610,81759,520,82278,0.005,72.3,299.10995,292.46866,-0.6585571,2.3570914,1.5078411,1.7092389,2.0
KS,1993,8,34.98,69.31,56.0,389.0,610,81759,520,82278,0.005,72.3,298.4563,290.9723,-0.41356957,1.5623434,1.4803592,1.6442535,12.0
KS,1993,9,16.96,47.74,-11.0,361.0,610,81759,520,82278,0.005,72.3,291.56232,284.25333,-0.17596284,0.71129626,1.4371551,1.4712933,6.0
KS,1993,12,11.153333333333334,61.06666666666666,-109.33333333333333,262.6666666666667,610,81759,520,82278,0.005,72.3,275.5828,268.9723,1.1444298,-0.39748713,1.3338885,1.1389216,1600.1
KS,1994,2,5.443333333333334,32.43333333333334,-98.0,233.0,610,81759,520,82278,0.005,72.3,271.75504,264.70404,0.0117551135,0.14074764,1.3322214,1.1276407,12000.0
KS,1994,3,7.2299999999999995,47.75666666666666,-42.666666666666664,290.6666666666667,610,81759,520,82278,0.005,72.3,281.8966,271.94998,0.46284428,-0.29495448,1.3691248,1.2669673,41184.6
KS,1994,4,20.74,59.76,-117.0,344.0,610,81759,520,82278,0.005,72.3,285.5118,276.84604,-0.026664509,0.34385303,1.4351822,1.4958285,30157.0
KS,1994,5,10.44,74.27,-22.0,378.0,610,81759,520,82278,0.005,72.3,292.092,284.4965,-0.73314077,1.8401854,1.4914666,1.655776,5.0
KS,1994,6,26.19,95.53,50.0,406.0,610,81759,520,82278,0.005,72.3,298.8925,289.92856,-0.6613839,1.9493321,1.5086993,1.6820201,3.3
KS,1994,7,43.63,87.01,72.0,406.0,610,81759,520,82278,0.005,72.3,298.4456,289.93457,-0.6357514,1.4924264,1.5078411,1.7092389,928.4
KS,1994,8,9.98,81.86,33.0,406.0,610,81759,520,82278,0.005,72.3,298.8278,289.4992,-0.6709135,1.8077263,1.4803592,1.6442535,30.0
KS,1994,9,6.08,65.36,6.0,378.0,610,81759,520,82278,0.005,72.3,294.0632,284.86264,-0.023741363,1.3611101,1.4371551,1.4712933,65.0
KS,1994,10,11.42,42.49,-56.0,344.0,610,81759,520,82278,0.005,72.3,288.11484,280.20938,-0.48652717,1.1498291,1.3848288,1.2898706,40.8
KS,1994,12,21.896666666666665,13.469999999999999,-37.0,190.66666666666666,610,81759,520,82278,0.005,72.3,275.64774,271.36987,0.1569389,0.39536917,1.3338885,1.1389216,46.0
KS,1995,2,10.426666666666668,40.07666666666666,-87.33333333333333,285.0,610,81759,520,82278,0.005,72.3,277.16083,269.63556,0.6539177,-0.44625503,1.3322214,1.1276407,1001.0
KS,1995,3,19.813333333333333,23.703333333333337,-66.66666666666667,274.0,610,81759,520,82278,0.005,72.3,279.76648,273.04718,0.0029911597,0.64371055,1.3691248,1.2669673,138.3
KS,1995,4,18.35,44.35,-78.0,322.0,610,81759,520,82278,0.005,72.3,284.03918,277.00046,0.22681911,-0.07261423,1.4351822,1.4958285,801.0
KS,1995,5,62.13,42.75,0.0,300.0,610,81759,520,82278,0.005,72.3,287.99133,283.39166,-0.5147503,0.2775561,1.4914666,1.655776,10.0
KS,1995,6,22.25,74.16,44.0,389.0,610,81759,520,82278,0.005,72.3,294.38876,288.5964,-0.49155545,1.1646743,1.5086993,1.6820201,2.0
KS,1995,7,17.41,88.21,61.0,439.0,610,81759,520,82278,0.005,72.3,298.75766,290.9257,0.014881385,1.6129824,1.5078411,1.7092389,7.5
KS,1995,8,16.09,93.94,72.0,411.0,610,81759,520,82278,0.005,72.3,300.11935,291.57068,-0.40102938,2.7511053,1.4803592,1.6442535,2.3
KS,1995,9,18.6,56.01,-28.0,394.0,610,81759,520,82278,0.005,72.3,292.9939,285.21155,-0.54176295,0.80299896,1.4371551,1.4712933,0.3
KS,1995,10,2.34,52.3,-89.0,339.0,610,81759,520,82278,0.005,72.3,287.58075,276.6235,1.058964,0.6147802,1.3848288,1.2898706,1375.1
KS,1995,11,10.770000000000001,35.78666666666667,-76.33333333333333,283.6666666666667,610,81759,520,82278,0.005,72.3,279.8105,271.32053,0.88676125,0.2455784,1.351298,1.1879627,1200.0
KS,1995,12,10.043333333333333,28.74,-53.666666666666664,217.0,610,81759,520,82278,0.005,72.3,273.86688,266.9745,-0.013522667,-0.16965742,1.3338885,1.1389216,0.4
KS,1996,1,6.98,48.27333333333333,-13.0,207.33333333333334,610,81759,520,82278,0.005,72.3,270.50342,263.138,0.7210433,-0.68151486,1.3291534,1.1181982,4000.0
KS,1996,2,3.8466666666666662,30.02333333333333,-87.0,240.66666666666666,610,81759,520,82278,0.005,72.3,275.93613,264.61475,0.9915769,-0.22722869,1.3325316,1.1288276,70789.0
KS,1996,3,4.876666666666667,21.99,-59.333333333333336,262.6666666666667,610,81759,520,82278,0.005,72.3,276.9559,267.07278,-0.13515097,-0.33183348,1.3692755,1.2675345,194.2
KS,1996,4,6.73,74.34,-72.0,339.0,610,81759,520,82278,0.005,72.3,286.27127,272.83292,0.6369476,0.017584072,1.4351822,1.4958285,71158.8
KS,1996,5,35.81,61.77,-6.0,394.0,610,81759,520,82278,0.005,72.3,292.45508,285.33554,-0.90623873,1.0355674,1.4914666,1.655776,1267.0
KS,1996,6,23.37,82.69,39.0,383.0,610,81759,520,82278,0.005,72.3,296.97708,290.0771,-0.28194082,1.2869059,1.5086993,1.6820201,160.3
KS,1996,8,30.2,62.49,100.0,378.0,610,81759,520,82278,0.005,72.3,296.75037,291.5309,-0.9273831,1.5883201,1.4803592,1.6442535,1.1
KS,1997,1,8.633333333333333,32.35666666666667,-63.0,226.0,610,81759,520,82278,0.005,72.3,271.73303,263.7025,0.94456726,-0.34581435,1.3291534,1.1181982,5.0
